資料年月,縣市,燃料別,車種類別,數量
202203,臺北市,柴油(油電),大客車,0
202203,臺北市,柴油(油電),大貨車,0
202203,臺北市,柴油(油電),小客車,149
202203,臺北市,柴油(油電),小貨車,0
202203,臺北市,柴油(油電),特種車,0
202203,臺北市,柴油(油電),機車重型,0
202203,臺北市,柴油(油電),機車輕型,0
202203,臺北市,柴油/電能,大客車,0
202203,臺北市,柴油/電能,大貨車,0
202203,臺北市,柴油/電能,小客車,0
202203,臺北市,柴油/電能,小貨車,0
202203,臺北市,柴油/電能,特種車,0
202203,臺北市,柴油/電能,機車重型,0
202203,臺北市,柴油/電能,機車輕型,0
202203,臺北市,液化石油氣,大客車,0
202203,臺北市,液化石油氣,大貨車,0
202203,臺北市,液化石油氣,小客車,0
202203,臺北市,液化石油氣,小貨車,0
202203,臺北市,液化石油氣,特種車,0
202203,臺北市,液化石油氣,機車重型,0
202203,臺北市,液化石油氣,機車輕型,0
202203,臺北市,電能,大客車,41
202203,臺北市,電能,大貨車,0
202203,臺北市,電能,小客車,541
202203,臺北市,電能,小貨車,1
202203,臺北市,電能,特種車,0
202203,臺北市,電能,機車重型,1031
202203,臺北市,電能,機車輕型,408
202203,臺北市,電能(增程),大客車,0
202203,臺北市,電能(增程),大貨車,0
202203,臺北市,電能(增程),小客車,1
202203,臺北市,電能(增程),小貨車,0
202203,臺北市,電能(增程),特種車,0
202203,臺北市,電能(增程),機車重型,0
202203,臺北市,電能(增程),機車輕型,0
202203,臺北市,電能/汽油,大客車,0
202203,臺北市,電能/汽油,大貨車,0
202203,臺北市,電能/汽油,小客車,20
202203,臺北市,電能/汽油,小貨車,0
202203,臺北市,電能/汽油,特種車,0
202203,臺北市,電能/汽油,機車重型,0
202203,臺北市,電能/汽油,機車輕型,0
202203,臺北市,電能/柴油,大客車,0
202203,臺北市,電能/柴油,大貨車,0
202203,臺北市,電能/柴油,小客車,0
202203,臺北市,電能/柴油,小貨車,0
202203,臺北市,電能/柴油,特種車,0
202203,臺北市,電能/柴油,機車重型,0
202203,臺北市,電能/柴油,機車輕型,0
202203,臺北市,總計,大客車,72
202203,臺北市,總計,大貨車,36
202203,臺北市,總計,小客車,5523
202203,臺北市,總計,小貨車,683
202203,臺北市,總計,特種車,29
202203,臺北市,總計,機車重型,4795
202203,臺北市,總計,機車輕型,411
202204,臺北市,汽油,大客車,0
202204,臺北市,汽油,大貨車,0
202204,臺北市,汽油,小客車,3146
202204,臺北市,汽油,小貨車,333
202204,臺北市,汽油,特種車,17
202204,臺北市,汽油,機車重型,2916
202204,臺北市,汽油,機車輕型,8
202204,臺北市,汽油(油電),大客車,0
202204,臺北市,汽油(油電),大貨車,0
202204,臺北市,汽油(油電),小客車,1595
202204,臺北市,汽油(油電),小貨車,0
202204,臺北市,汽油(油電),特種車,4
202204,臺北市,汽油(油電),機車重型,0
202204,臺北市,汽油(油電),機車輕型,0
202204,臺北市,汽油/LPG,大客車,0
202204,臺北市,汽油/LPG,大貨車,0
202204,臺北市,汽油/LPG,小客車,0
202204,臺北市,汽油/LPG,小貨車,0
202204,臺北市,汽油/LPG,特種車,0
202204,臺北市,汽油/LPG,機車重型,0
202204,臺北市,汽油/LPG,機車輕型,0
202204,臺北市,汽油/電能,大客車,0
202204,臺北市,汽油/電能,大貨車,0
202204,臺北市,汽油/電能,小客車,13
202204,臺北市,汽油/電能,小貨車,0
202204,臺北市,汽油/電能,特種車,1
202204,臺北市,汽油/電能,機車重型,1
202204,臺北市,汽油/電能,機車輕型,0
202204,臺北市,柴油,大客車,14
202204,臺北市,柴油,大貨車,35
202204,臺北市,柴油,小客車,144
202204,臺北市,柴油,小貨車,280
202204,臺北市,柴油,特種車,6
202204,臺北市,柴油,機車重型,0
202204,臺北市,柴油,機車輕型,0
202204,臺北市,柴油(油電),大客車,0
202204,臺北市,柴油(油電),大貨車,0
202204,臺北市,柴油(油電),小客車,55
202204,臺北市,柴油(油電),小貨車,0
202204,臺北市,柴油(油電),特種車,0
202204,臺北市,柴油(油電),機車重型,0
202204,臺北市,柴油(油電),機車輕型,0
202204,臺北市,柴油/電能,大客車,0
202204,臺北市,柴油/電能,大貨車,0
202204,臺北市,柴油/電能,小客車,0
202204,臺北市,柴油/電能,小貨車,0
202204,臺北市,柴油/電能,特種車,0
202204,臺北市,柴油/電能,機車重型,0
202204,臺北市,柴油/電能,機車輕型,0
202204,臺北市,液化石油氣,大客車,0
202204,臺北市,液化石油氣,大貨車,0
202204,臺北市,液化石油氣,小客車,0
202204,臺北市,液化石油氣,小貨車,0
202204,臺北市,液化石油氣,特種車,0
202204,臺北市,液化石油氣,機車重型,0
202204,臺北市,液化石油氣,機車輕型,0
202204,臺北市,電能,大客車,0
202204,臺北市,電能,大貨車,0
202204,臺北市,電能,小客車,94
202204,臺北市,電能,小貨車,0
202204,臺北市,電能,特種車,0
202204,臺北市,電能,機車重型,858
202204,臺北市,電能,機車輕型,113
202204,臺北市,電能(增程),大客車,0
202204,臺北市,電能(增程),大貨車,0
202204,臺北市,電能(增程),小客車,0
202204,臺北市,電能(增程),小貨車,0
202204,臺北市,電能(增程),特種車,0
202204,臺北市,電能(增程),機車重型,0
202204,臺北市,電能(增程),機車輕型,0
202204,臺北市,電能/汽油,大客車,0
202204,臺北市,電能/汽油,大貨車,0
202204,臺北市,電能/汽油,小客車,68
202204,臺北市,電能/汽油,小貨車,0
202204,臺北市,電能/汽油,特種車,0
202204,臺北市,電能/汽油,機車重型,0
202204,臺北市,電能/汽油,機車輕型,0
202204,臺北市,電能/柴油,大客車,0
202204,臺北市,電能/柴油,大貨車,0
202204,臺北市,電能/柴油,小客車,0
202204,臺北市,電能/柴油,小貨車,0
202204,臺北市,電能/柴油,特種車,0
202204,臺北市,電能/柴油,機車重型,0
202204,臺北市,電能/柴油,機車輕型,0
202204,臺北市,總計,大客車,14
202204,臺北市,總計,大貨車,35
202204,臺北市,總計,小客車,5115
202204,臺北市,總計,小貨車,613
202204,臺北市,總計,特種車,28
202204,臺北市,總計,機車重型,3775
202204,臺北市,總計,機車輕型,121
202205,臺北市,汽油,大客車,0
202205,臺北市,汽油,大貨車,0
202205,臺北市,汽油,小客車,2710
202205,臺北市,汽油,小貨車,319
202205,臺北市,汽油,特種車,21
202205,臺北市,汽油,機車重型,2669
202205,臺北市,汽油,機車輕型,6
202205,臺北市,汽油(油電),大客車,0
202205,臺北市,汽油(油電),大貨車,0
202205,臺北市,汽油(油電),小客車,1311
202205,臺北市,汽油(油電),小貨車,0
202205,臺北市,汽油(油電),特種車,0
202205,臺北市,汽油(油電),機車重型,0
202205,臺北市,汽油(油電),機車輕型,0
202205,臺北市,汽油/LPG,大客車,0
202205,臺北市,汽油/LPG,大貨車,0
202205,臺北市,汽油/LPG,小客車,0
202205,臺北市,汽油/LPG,小貨車,0
202205,臺北市,汽油/LPG,特種車,0
202205,臺北市,汽油/LPG,機車重型,0
202205,臺北市,汽油/LPG,機車輕型,0
202205,臺北市,汽油/電能,大客車,0
202205,臺北市,汽油/電能,大貨車,0
202205,臺北市,汽油/電能,小客車,5
202205,臺北市,汽油/電能,小貨車,0
202205,臺北市,汽油/電能,特種車,0
202205,臺北市,汽油/電能,機車重型,0
202205,臺北市,汽油/電能,機車輕型,0
202205,臺北市,柴油,大客車,6
202205,臺北市,柴油,大貨車,60
202205,臺北市,柴油,小客車,184
202205,臺北市,柴油,小貨車,306
202205,臺北市,柴油,特種車,17
202205,臺北市,柴油,機車重型,0
202205,臺北市,柴油,機車輕型,0
202205,臺北市,柴油(油電),大客車,0
202205,臺北市,柴油(油電),大貨車,0
202205,臺北市,柴油(油電),小客車,62
202205,臺北市,柴油(油電),小貨車,0
202205,臺北市,柴油(油電),特種車,0
202205,臺北市,柴油(油電),機車重型,0
202205,臺北市,柴油(油電),機車輕型,0
202205,臺北市,柴油/電能,大客車,0
202205,臺北市,柴油/電能,大貨車,2
202205,臺北市,柴油/電能,小客車,0
202205,臺北市,柴油/電能,小貨車,0
202205,臺北市,柴油/電能,特種車,0
202205,臺北市,柴油/電能,機車重型,0
202205,臺北市,柴油/電能,機車輕型,0
202205,臺北市,液化石油氣,大客車,0
202205,臺北市,液化石油氣,大貨車,0
202205,臺北市,液化石油氣,小客車,0
202205,臺北市,液化石油氣,小貨車,0
202205,臺北市,液化石油氣,特種車,0
202205,臺北市,液化石油氣,機車重型,0
202205,臺北市,液化石油氣,機車輕型,0
202205,臺北市,電能,大客車,0
202205,臺北市,電能,大貨車,0
202205,臺北市,電能,小客車,439
202205,臺北市,電能,小貨車,0
202205,臺北市,電能,特種車,0
202205,臺北市,電能,機車重型,763
202205,臺北市,電能,機車輕型,244
202205,臺北市,電能(增程),大客車,0
202205,臺北市,電能(增程),大貨車,0
202205,臺北市,電能(增程),小客車,0
202205,臺北市,電能(增程),小貨車,0
202205,臺北市,電能(增程),特種車,0
202205,臺北市,電能(增程),機車重型,0
202205,臺北市,電能(增程),機車輕型,0
202205,臺北市,電能/汽油,大客車,0
202205,臺北市,電能/汽油,大貨車,0
202205,臺北市,電能/汽油,小客車,20
202205,臺北市,電能/汽油,小貨車,0
202205,臺北市,電能/汽油,特種車,0
202205,臺北市,電能/汽油,機車重型,0
202205,臺北市,電能/汽油,機車輕型,0
202205,臺北市,電能/柴油,大客車,0
202205,臺北市,電能/柴油,大貨車,0
202205,臺北市,電能/柴油,小客車,0
202205,臺北市,電能/柴油,小貨車,0
202205,臺北市,電能/柴油,特種車,0
202205,臺北市,電能/柴油,機車重型,0
202205,臺北市,電能/柴油,機車輕型,0
202205,臺北市,總計,大客車,6
202205,臺北市,總計,大貨車,62
202205,臺北市,總計,小客車,4731
202205,臺北市,總計,小貨車,625
202205,臺北市,總計,特種車,38
202205,臺北市,總計,機車重型,3432
202205,臺北市,總計,機車輕型,250
202206,臺北市,汽油,大客車,0
202206,臺北市,汽油,大貨車,0
202206,臺北市,汽油,小客車,3093
202206,臺北市,汽油,小貨車,369
202206,臺北市,汽油,特種車,40
202206,臺北市,汽油,機車重型,3247
202206,臺北市,汽油,機車輕型,6
202206,臺北市,汽油(油電),大客車,0
202206,臺北市,汽油(油電),大貨車,0
202206,臺北市,汽油(油電),小客車,1418
202206,臺北市,汽油(油電),小貨車,0
202206,臺北市,汽油(油電),特種車,1
202206,臺北市,汽油(油電),機車重型,0
202206,臺北市,汽油(油電),機車輕型,0
202206,臺北市,汽油/LPG,大客車,0
202206,臺北市,汽油/LPG,大貨車,0
202206,臺北市,汽油/LPG,小客車,0
202206,臺北市,汽油/LPG,小貨車,0
202206,臺北市,汽油/LPG,特種車,0
202206,臺北市,汽油/LPG,機車重型,0
202206,臺北市,汽油/LPG,機車輕型,0
202206,臺北市,汽油/電能,大客車,0
202206,臺北市,汽油/電能,大貨車,0
202206,臺北市,汽油/電能,小客車,5
202206,臺北市,汽油/電能,小貨車,0
202206,臺北市,汽油/電能,特種車,0
202206,臺北市,汽油/電能,機車重型,0
202206,臺北市,汽油/電能,機車輕型,0
202206,臺北市,柴油,大客車,20
202206,臺北市,柴油,大貨車,62
202206,臺北市,柴油,小客車,142
202206,臺北市,柴油,小貨車,304
202206,臺北市,柴油,特種車,16
202206,臺北市,柴油,機車重型,0
202206,臺北市,柴油,機車輕型,0
202206,臺北市,柴油(油電),大客車,0
202206,臺北市,柴油(油電),大貨車,3
202206,臺北市,柴油(油電),小客車,72
202206,臺北市,柴油(油電),小貨車,0
202206,臺北市,柴油(油電),特種車,0
202206,臺北市,柴油(油電),機車重型,0
202206,臺北市,柴油(油電),機車輕型,0
202206,臺北市,柴油/電能,大客車,0
202206,臺北市,柴油/電能,大貨車,1
202206,臺北市,柴油/電能,小客車,0
202206,臺北市,柴油/電能,小貨車,0
202206,臺北市,柴油/電能,特種車,0
202206,臺北市,柴油/電能,機車重型,0
202206,臺北市,柴油/電能,機車輕型,0
202206,臺北市,液化石油氣,大客車,0
202206,臺北市,液化石油氣,大貨車,0
202206,臺北市,液化石油氣,小客車,0
202206,臺北市,液化石油氣,小貨車,0
202206,臺北市,液化石油氣,特種車,0
202206,臺北市,液化石油氣,機車重型,0
202206,臺北市,液化石油氣,機車輕型,0
202206,臺北市,電能,大客車,0
202206,臺北市,電能,大貨車,0
202206,臺北市,電能,小客車,315
202206,臺北市,電能,小貨車,0
202206,臺北市,電能,特種車,0
202206,臺北市,電能,機車重型,1408
202206,臺北市,電能,機車輕型,351
202206,臺北市,電能(增程),大客車,0
202206,臺北市,電能(增程),大貨車,0
202206,臺北市,電能(增程),小客車,1
202206,臺北市,電能(增程),小貨車,0
202206,臺北市,電能(增程),特種車,0
202206,臺北市,電能(增程),機車重型,0
202206,臺北市,電能(增程),機車輕型,0
202206,臺北市,電能/汽油,大客車,0
202206,臺北市,電能/汽油,大貨車,0
202206,臺北市,電能/汽油,小客車,37
202206,臺北市,電能/汽油,小貨車,0
202206,臺北市,電能/汽油,特種車,0
202206,臺北市,電能/汽油,機車重型,0
202206,臺北市,電能/汽油,機車輕型,0
202206,臺北市,電能/柴油,大客車,0
202206,臺北市,電能/柴油,大貨車,0
202206,臺北市,電能/柴油,小客車,0
202206,臺北市,電能/柴油,小貨車,0
202206,臺北市,電能/柴油,特種車,0
202206,臺北市,電能/柴油,機車重型,0
202206,臺北市,電能/柴油,機車輕型,0
202206,臺北市,總計,大客車,20
202206,臺北市,總計,大貨車,66
202206,臺北市,總計,小客車,5083
202206,臺北市,總計,小貨車,673
202206,臺北市,總計,特種車,57
202206,臺北市,總計,機車重型,4655
202206,臺北市,總計,機車輕型,357
202207,臺北市,汽油,大客車,0
202207,臺北市,汽油,大貨車,0
202207,臺北市,汽油,小客車,3433
202207,臺北市,汽油,小貨車,430
202207,臺北市,汽油,特種車,14
202207,臺北市,汽油,機車重型,3777
202207,臺北市,汽油,機車輕型,3
202207,臺北市,汽油(油電),大客車,0
202207,臺北市,汽油(油電),大貨車,0
202207,臺北市,汽油(油電),小客車,1602
202207,臺北市,汽油(油電),小貨車,0
202207,臺北市,汽油(油電),特種車,1
202207,臺北市,汽油(油電),機車重型,0
202207,臺北市,汽油(油電),機車輕型,0
202207,臺北市,汽油/LPG,大客車,0
202207,臺北市,汽油/LPG,大貨車,0
202207,臺北市,汽油/LPG,小客車,0
202207,臺北市,汽油/LPG,小貨車,0
202207,臺北市,汽油/LPG,特種車,0
202207,臺北市,汽油/LPG,機車重型,0
202207,臺北市,汽油/LPG,機車輕型,0
202207,臺北市,汽油/電能,大客車,0
202207,臺北市,汽油/電能,大貨車,0
202207,臺北市,汽油/電能,小客車,5
202207,臺北市,汽油/電能,小貨車,0
202207,臺北市,汽油/電能,特種車,0
202207,臺北市,汽油/電能,機車重型,0
202207,臺北市,汽油/電能,機車輕型,0
202207,臺北市,柴油,大客車,14
202207,臺北市,柴油,大貨車,89
202207,臺北市,柴油,小客車,171
202207,臺北市,柴油,小貨車,417
202207,臺北市,柴油,特種車,25
202207,臺北市,柴油,機車重型,0
202207,臺北市,柴油,機車輕型,0
202207,臺北市,柴油(油電),大客車,0
202207,臺北市,柴油(油電),大貨車,2
